10.10.10.190 - - [13/Mar/2017:08:15:41 +0530] "GET / HTTP/1.1" 200 1792 "-" "WWW-Mechanize/1.0.0 (http://rubyforge.org/projects/mechanize/)"
10.10.10.67 - - [13/Mar/2017:18:28:40 +0530] "GET /css/font-awesome.css HTTP/1.0" 200 7739 "http://lms.forgeahead.io/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.98 Safari/537.36"
10.10.10.67 - - [13/Mar/2017:18:28:40 +0530] "GET /css/pages/signin.css HTTP/1.0" 200 1554 "http://lms.forgeahead.io/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.98 Safari/537.36"
10.10.10.67 - - [13/Mar/2017:18:28:40 +0530] "GET /css/style.css HTTP/1.0" 200 5318 "http://lms.forgeahead.io/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.98 Safari/537.36"
10.10.10.67 - - [13/Mar/2017:18:28:40 +0530] "GET /css/angular-flash.css HTTP/1.0" 200 1049 "http://lms.forgeahead.io/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.98 Safari/537.36"
10.10.10.67 - - [13/Mar/2017:18:28:40 +0530] "GET /js/jquery-1.11.3.min.js HTTP/1.0" 200 33605 "http://lms.forgeahead.io/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.98 Safari/537.36"
10.10.10.67 - - [13/Mar/2017:18:28:40 +0530] "GET /js/excanvas.min.js HTTP/1.0" 200 7872 "http://lms.forgeahead.io/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.98 Safari/537.36"
10.10.10.67 - - [13/Mar/2017:18:28:40 +0530] "GET /js/chart.min.js HTTP/1.0" 200 4870 "http://lms.forgeahead.io/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.98 Safari/537.36"
10.10.10.67 - - [13/Mar/2017:18:28:40 +0530] "GET /js/bootstrap.js HTTP/1.0" 200 14527 "http://lms.forgeahead.io/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.98 Safari/537.36"
10.10.10.67 - - [13/Mar/2017:18:28:40 +0530] "GET /js/jquery.dataTables.min.js HTTP/1.0" 200 27897 "http://lms.forgeahead.io/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.98 Safari/537.36"
10.10.10.67 - - [13/Mar/2017:18:28:40 +0530] "GET /js/dataTables.bootstrap.min.js HTTP/1.0" 200 27897 "http://lms.forgeahead.io/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.98 Safari/537.36"
10.10.10.67 - - [13/Mar/2017:18:28:40 +0530] "GET /js/ui-bootstrap-tpls-1.2.2.min.js HTTP/1.0" 200 31287 "http://lms.forgeahead.io/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.98 Safari/537.36"
10.10.10.67 - - [13/Mar/2017:18:28:40 +0530] "GET /js/angular1-4-4.js HTTP/1.0" 200 259649 "http://lms.forgeahead.io/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.98 Safari/537.36"
10.10.10.67 - - [13/Mar/2017:18:28:40 +0530] "GET /js/config.js HTTP/1.0" 200 554 "http://lms.forgeahead.io/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.98 Safari/537.36"
10.10.10.67 - - [13/Mar/2017:18:28:41 +0530] "GET /js/angular-cookies.js HTTP/1.0" 200 3103 "http://lms.forgeahead.io/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.98 Safari/537.36"
10.10.10.67 - - [13/Mar/2017:18:28:41 +0530] "GET /js/angular-route.js HTTP/1.0" 200 9722 "http://lms.forgeahead.io/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.98 Safari/537.36"
10.10.10.67 - - [13/Mar/2017:18:28:41 +0530] "GET /js/angular-resource.js HTTP/1.0" 200 8795 "http://lms.forgeahead.io/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.98 Safari/537.36"
10.10.10.67 - - [13/Mar/2017:18:28:41 +0530] "GET /js/moment/min/moment.min.js HTTP/1.0" 200 12733 "http://lms.forgeahead.io/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.98 Safari/537.36"
10.10.10.67 - - [13/Mar/2017:18:28:41 +0530] "GET /js/angular-ui-calendar/src/calendar.js HTTP/1.0" 200 3541 "http://lms.forgeahead.io/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.98 Safari/537.36"
10.10.10.67 - - [13/Mar/2017:18:28:41 +0530] "GET /js/fullcalendar/dist/fullcalendar.min.js HTTP/1.0" 200 28670 "http://lms.forgeahead.io/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.98 Safari/537.36"
10.10.10.67 - - [13/Mar/2017:18:28:41 +0530] "GET /fonts/fontawesome-webfont.woff2?v=4.7.0 HTTP/1.0" 200 77386 "http://lms.forgeahead.io/css/font-awesome.css" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.98 Safari/537.36"
10.10.10.67 - - [13/Mar/2017:18:28:41 +0530] "GET /js/fullcalendar/dist/gcal.js HTTP/1.0" 200 2749 "http://lms.forgeahead.io/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.98 Safari/537.36"
10.10.10.67 - - [13/Mar/2017:18:28:41 +0530] "GET /ngapp/app.js HTTP/1.0" 200 1552 "http://lms.forgeahead.io/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.98 Safari/537.36"
10.10.10.67 - - [13/Mar/2017:18:28:41 +0530] "GET /ngapp/controllers.js HTTP/1.0" 200 8594 "http://lms.forgeahead.io/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.98 Safari/537.36"
10.10.10.67 - - [13/Mar/2017:18:28:41 +0530] "GET /ngapp/services.js HTTP/1.0" 200 6529 "http://lms.forgeahead.io/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.98 Safari/537.36"
10.10.10.67 - - [13/Mar/2017:18:28:41 +0530] "GET /js/signin.js HTTP/1.0" 200 487 "http://lms.forgeahead.io/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.98 Safari/537.36"
10.10.10.67 - - [13/Mar/2017:18:28:41 +0530] "GET /ngapp/directives.js HTTP/1.0" 200 474 "http://lms.forgeahead.io/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.98 Safari/537.36"
10.10.10.67 - - [13/Mar/2017:18:28:41 +0530] "GET /img/body-bg.png HTTP/1.0" 200 16234 "http://lms.forgeahead.io/css/pages/signin.css" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.98 Safari/537.36"
10.10.10.67 - - [13/Mar/2017:18:28:41 +0530] "GET /img/logo.png HTTP/1.0" 200 5109 "http://lms.forgeahead.io/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.98 Safari/537.36"
10.10.10.67 - - [13/Mar/2017:18:28:41 +0530] "GET /js/angular-flash.js HTTP/1.0" 200 2010 "http://lms.forgeahead.io/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.98 Safari/537.36"
10.10.10.67 - - [13/Mar/2017:18:28:42 +0530] "GET /favicon.png HTTP/1.0" 200 3467 "http://lms.forgeahead.io/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.98 Safari/537.36"
111.91.71.109 - - [13/Mar/2017:18:29:09 +0530] "GET /sso/callback?authToken=bioctBL1YZwE6kdXwbdYShzv1HOuf13xdgyJ6DvTL6p3w%2Bi0i4uCUw9AwsRlqSF0cJvSda3x5Ubg91Aj5SW%2FnA%3D%3D%0A&doj=2016-12-12+13%3A45%3A49%2B00%3A00&gauthToken=ya29.Gl0MBL3ZbkHhAEE3gF89CJbD5uEV68WRlUFi3Sz6rf3eXwu0MTmoIWCcJAl4rmLgMXihXnQxrfULmn0FSTsnkOMbLxY_LHTvkuEYJ_ousbF_VHD5zMaDB2N539-MPc4&firstName=Aurshi&lastName=Agrahari&imageUrl=https%3A%2F%2Flh3.googleusercontent.com%2F-XdUIqdMkCWA%2FAAAAAAAAAAI%2FAAAAAAAAAAA%2F4252rscbv5M%2Fphoto.jpg&designation=Software+Engineer&gender=&email=aurshi.agrahari%40forgeahead.io&employeeID=949 HTTP/1.1" 200 764 "http://dev-sso.forgeahead.io:8082/auth/login_page/?redirect_to=http://lms.forgeahead.io:8083/sso/callback" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.98 Safari/537.36"
10.10.10.67 - - [13/Mar/2017:18:29:10 +0530] "GET /dashboard.html HTTP/1.0" 200 3373 "http://lms.forgeahead.io:8083/sso/callback?authToken=bioctBL1YZwE6kdXwbdYShzv1HOuf13xdgyJ6DvTL6p3w%2Bi0i4uCUw9AwsRlqSF0cJvSda3x5Ubg91Aj5SW%2FnA%3D%3D%0A&doj=2016-12-12+13%3A45%3A49%2B00%3A00&gauthToken=ya29.Gl0MBL3ZbkHhAEE3gF89CJbD5uEV68WRlUFi3Sz6rf3eXwu0MTmoIWCcJAl4rmLgMXihXnQxrfULmn0FSTsnkOMbLxY_LHTvkuEYJ_ousbF_VHD5zMaDB2N539-MPc4&firstName=Aurshi&lastName=Agrahari&imageUrl=https%3A%2F%2Flh3.googleusercontent.com%2F-XdUIqdMkCWA%2FAAAAAAAAAAI%2FAAAAAAAAAAA%2F4252rscbv5M%2Fphoto.jpg&designation=Software+Engineer&gender=&email=aurshi.agrahari%40forgeahead.io&employeeID=949" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.98 Safari/537.36"
111.91.71.109 - - [13/Mar/2017:18:29:10 +0530] "GET /favicon.ico HTTP/1.1" 404 327 "http://lms.forgeahead.io:8083/sso/callback?authToken=bioctBL1YZwE6kdXwbdYShzv1HOuf13xdgyJ6DvTL6p3w%2Bi0i4uCUw9AwsRlqSF0cJvSda3x5Ubg91Aj5SW%2FnA%3D%3D%0A&doj=2016-12-12+13%3A45%3A49%2B00%3A00&gauthToken=ya29.Gl0MBL3ZbkHhAEE3gF89CJbD5uEV68WRlUFi3Sz6rf3eXwu0MTmoIWCcJAl4rmLgMXihXnQxrfULmn0FSTsnkOMbLxY_LHTvkuEYJ_ousbF_VHD5zMaDB2N539-MPc4&firstName=Aurshi&lastName=Agrahari&imageUrl=https%3A%2F%2Flh3.googleusercontent.com%2F-XdUIqdMkCWA%2FAAAAAAAAAAI%2FAAAAAAAAAAA%2F4252rscbv5M%2Fphoto.jpg&designation=Software+Engineer&gender=&email=aurshi.agrahari%40forgeahead.io&employeeID=949" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.98 Safari/537.36"
10.10.10.67 - - [13/Mar/2017:18:29:10 +0530] "GET /css/dashboard.css HTTP/1.0" 200 3869 "http://lms.forgeahead.io/dashboard.html" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.98 Safari/537.36"
10.10.10.67 - - [13/Mar/2017:18:29:10 +0530] "GET /js/angular-datatables.min.js HTTP/1.0" 200 4802 "http://lms.forgeahead.io/dashboard.html" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.98 Safari/537.36"
10.10.10.67 - - [13/Mar/2017:18:29:10 +0530] "GET /css/dataTables.bootstrap.min.css HTTP/1.0" 200 1145 "http://lms.forgeahead.io/dashboard.html" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.98 Safari/537.36"
10.10.10.67 - - [13/Mar/2017:18:29:11 +0530] "GET /js/bootstrap-datepicker.js HTTP/1.0" 200 8090 "http://lms.forgeahead.io/dashboard.html" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.98 Safari/537.36"
10.10.10.67 - - [13/Mar/2017:18:29:11 +0530] "GET /js/base.js HTTP/1.0" 200 572 "http://lms.forgeahead.io/dashboard.html" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.98 Safari/537.36"
10.10.10.67 - - [13/Mar/2017:18:29:11 +0530] "GET /js/underscore-min.js HTTP/1.0" 200 6159 "http://lms.forgeahead.io/dashboard.html" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.98 Safari/537.36"
10.10.10.67 - - [13/Mar/2017:18:29:12 +0530] "GET /ngapp/templates/dashboard.html HTTP/1.0" 200 2249 "http://lms.forgeahead.io/dashboard.html" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.98 Safari/537.36"
111.91.71.109 - - [13/Mar/2017:18:29:12 +0530] "OPTIONS /api/employee/949/? HTTP/1.1" 200 454 "http://lms.forgeahead.io/dashboard.html" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.98 Safari/537.36"
111.91.71.109 - - [13/Mar/2017:18:29:12 +0530] "OPTIONS /api/holidays/ HTTP/1.1" 200 454 "http://lms.forgeahead.io/dashboard.html" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.98 Safari/537.36"
111.91.71.109 - - [13/Mar/2017:18:29:12 +0530] "OPTIONS /api/comp-offs/employee/949/? HTTP/1.1" 200 454 "http://lms.forgeahead.io/dashboard.html" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.98 Safari/537.36"
111.91.71.109 - - [13/Mar/2017:18:29:12 +0530] "OPTIONS /api/holidays/ HTTP/1.1" 200 454 "http://lms.forgeahead.io/dashboard.html" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.98 Safari/537.36"
111.91.71.109 - - [13/Mar/2017:18:29:12 +0530] "OPTIONS /api/comp-offs/employee/949/? HTTP/1.1" 200 454 "http://lms.forgeahead.io/dashboard.html" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.98 Safari/537.36"
111.91.71.109 - - [13/Mar/2017:18:29:12 +0530] "OPTIONS /api/employee/949/? HTTP/1.1" 200 454 "http://lms.forgeahead.io/dashboard.html" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.98 Safari/537.36"
111.91.71.109 - - [13/Mar/2017:18:29:12 +0530] "OPTIONS /api/summary/employee/949/? HTTP/1.1" 200 454 "http://lms.forgeahead.io/dashboard.html" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.98 Safari/537.36"
111.91.71.109 - - [13/Mar/2017:18:29:12 +0530] "OPTIONS /api/comp-offs/employee/949/? HTTP/1.1" 200 454 "http://lms.forgeahead.io/dashboard.html" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.98 Safari/537.36"
111.91.71.109 - - [13/Mar/2017:18:29:12 +0530] "OPTIONS /api/leaves/employee/949/? HTTP/1.1" 200 454 "http://lms.forgeahead.io/dashboard.html" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.98 Safari/537.36"
111.91.71.109 - - [13/Mar/2017:18:29:12 +0530] "OPTIONS /api/holidays/ HTTP/1.1" 200 453 "http://lms.forgeahead.io/dashboard.html" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.98 Safari/537.36"
111.91.71.109 - - [13/Mar/2017:18:29:13 +0530] "GET /api/holidays/ HTTP/1.1" 200 909 "http://lms.forgeahead.io/dashboard.html" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.98 Safari/537.36"
111.91.71.109 - - [13/Mar/2017:18:29:13 +0530] "GET /api/comp-offs/employee/949/? HTTP/1.1" 200 323 "http://lms.forgeahead.io/dashboard.html" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.98 Safari/537.36"
111.91.71.109 - - [13/Mar/2017:18:29:13 +0530] "GET /api/employee/949/? HTTP/1.1" 200 1128 "http://lms.forgeahead.io/dashboard.html" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.98 Safari/537.36"
111.91.71.109 - - [13/Mar/2017:18:29:13 +0530] "GET /api/holidays/ HTTP/1.1" 200 909 "http://lms.forgeahead.io/dashboard.html" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.98 Safari/537.36"
111.91.71.109 - - [13/Mar/2017:18:29:13 +0530] "GET /api/comp-offs/employee/949/? HTTP/1.1" 200 323 "http://lms.forgeahead.io/dashboard.html" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.98 Safari/537.36"
111.91.71.109 - - [13/Mar/2017:18:29:13 +0530] "GET /api/summary/employee/949/? HTTP/1.1" 200 639 "http://lms.forgeahead.io/dashboard.html" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.98 Safari/537.36"
111.91.71.109 - - [13/Mar/2017:18:29:13 +0530] "GET /api/employee/949/? HTTP/1.1" 200 1128 "http://lms.forgeahead.io/dashboard.html" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.98 Safari/537.36"
111.91.71.109 - - [13/Mar/2017:18:29:13 +0530] "GET /api/leaves/employee/949/? HTTP/1.1" 200 2141 "http://lms.forgeahead.io/dashboard.html" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.98 Safari/537.36"
111.91.71.109 - - [13/Mar/2017:18:29:13 +0530] "GET /api/comp-offs/employee/949/? HTTP/1.1" 200 323 "http://lms.forgeahead.io/dashboard.html" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.98 Safari/537.36"
111.91.71.109 - - [13/Mar/2017:18:29:13 +0530] "GET /api/holidays/ HTTP/1.1" 200 909 "http://lms.forgeahead.io/dashboard.html" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.98 Safari/537.36"
111.91.71.109 - - [13/Mar/2017:18:29:13 +0530] "GET /api/leaves/details/employee/949/? HTTP/1.1" 200 9190 "http://lms.forgeahead.io/dashboard.html" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.98 Safari/537.36"
111.91.71.109 - - [13/Mar/2017:18:29:13 +0530] "GET /api/cal/comp-offs/employee/949/? HTTP/1.1" 200 323 "http://lms.forgeahead.io/dashboard.html" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.98 Safari/537.36"
111.91.71.109 - - [13/Mar/2017:18:29:13 +0530] "GET /api/leaves/details/employee/949/? HTTP/1.1" 200 9190 "http://lms.forgeahead.io/dashboard.html" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.98 Safari/537.36"
111.91.71.109 - - [13/Mar/2017:18:29:13 +0530] "GET /api/cal/comp-offs/employee/949/? HTTP/1.1" 200 323 "http://lms.forgeahead.io/dashboard.html" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.98 Safari/537.36"
10.10.10.67 - - [13/Mar/2017:18:29:37 +0530] "GET /ngapp/templates/myleaves.html HTTP/1.0" 200 2011 "http://lms.forgeahead.io/dashboard.html" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.98 Safari/537.36"
